id,kode_3_digit_id,kode_4_digit,judul,deskripsi
53,16,0620,Pertambangan gas alam dan pengusahaan tenaga panas bumi,"Subgolongan ini mencakup :- Produksi gas hidrokarbon mentah (gas alam)- Pertambangan kondensat gas (embun gas)- Pengeringan dan pemisahan bagian-bagian (fraksi) hidrokarbon cair- Desulfurisasi gas- Pertambangan hidrokarbon cair yang dihasilkan melalui pencairan (liquefaction) atau pirolisis- Kegiatan pencarian dan pengeboran tenaga panas bumiSubgolongan ini tidak mencakup :- Jasa penunjang pertambangan minyak dan gas, lihat 0910- Jasa eksplorasi minyak dan gas, lihat 0910- Produksi LPG dari hasil penyulingan kembali minyak bumi, lihat 1921- Industri gas industri, lihat 2011- Pengoperasian saluran pipa, lihat 4930"
54,17,0710,Pertambangan pasir besi dan bijih besi,"Subgolongan ini mencakup :- Pertambangan pasir besi- Pertambangan bijih besi- Peningkatan mutu dan aglomerasi bijih besiSubgolongan ini tidak mencakup :- Ekstraksi dan penyiapan pirit dan pyrrihotite (kecuali pemanggangan/roasting), lihat 0891"
55,18,0721,Pertambangan bijih uranium dan torium,"Subgolongan ini mencakup :- Pertambangan bijih yang mengandung konsentrat uranium dan torium, bijih uranium (pitchblende)- Pengkonsentratan uranium dan torium- Produksi yellow cakeSubgolongan ini tidak mencakup :- Peningkatan kadar atau mutu bijih uranium dan torium, lihat 2011- Produksi logam uranium dari bijih uranium dan torium lainnya, lihat 2420- Pengolahan lebih lanjut uranium, seperti peleburan atau penyulingan, lihat 2420"
56,18,0729,"Pertambangan bijih logam lainnya yang tidak mengandung besi, tidak termasuk bijih logam mulia","Subgolongan ini mencakup :- Pertambangan dan penyiapan bijih logam yang utamanya tidak mengandung logam besi, seperti alumunium (bauksit), tembaga, timah putih, timah hitam, seng, mangan, krom, nikel, kobal, molybdenum, tantalum, vanadium dan lain-lainSubgolongan ini tidak mencakup :- Pertambangan dan penyiapan bijih uranium dan torium, lihat 0721- Produksi alumunium oksida dan bahan nikel atau tembaga, lihat 2420"
57,19,0730,Pertambangan bijih logam mulia,"Subgolongan ini mencakup pertambangan bijih logam mulia seperti emas, platina, perak dan logam mulia lainnya. Subgolongan ini juga mencakup proses pemisahan bagian non-logam dari logam mulia."
58,20,0810,"Penggalian batu, pasir dan tanah liat","Subgolongan ini mencakup :- Penggalian dan pemotongan batu hias dan batu bangunan seperti batu pualam, granit, batu pasir atau paras dan lain-lain- Penggalian, pembersihan dan pemisahan batu kapur- Penambangan gips dan anhidrit- Penambangan kapur dan uncalcined dolomit- Pengambilan dan pengerukan pasir industri, pasir untuk konstruksi dan kerikil- Pemecahan dan pemisahan batu dan kerikil- Penggalian pasir- Penambangan tanah liat, refraktori tanah liat dan kaolinSubgolongan ini tidak mencakup :- Penambangan pasir bituminous, lihat 0610- Penambangan mineral bahan kimia dan bahan pupuk, lihat 0891- Produksi calcined dolomite, lihat 2394- Pemotongan, pembentukan dan penyelesaian batu di luar penggalian, lihat 2396"
59,21,0891,"Pertambangan mineral, bahan kimia dan bahan pupuk","Subgolongan ini mencakup :- Penambangan fosfat alam dan garam potasium alam- Penambangan sulfur alam- Pengambilan pirit dan pyrhotite, kecuali pemanggangan (roasting)- Penambangan barium sulfat alam dan karbonat (barite dan witherit), borat alam, magnesium sulfat alam (kiserit)- Penambangan earth coulor, flour dan mineral lain yang utamanya sebagai bahan kimia- Penambangan guano (bahan pupuk dari kotoran burung atau kelelawar)Subgolongan ini tidak mencakup :- Ekstraksi garam, lihat 0893- Pemanggangan pirit besi, lihat 2011- Industri pupuk buatan dan komponen/senyawa nitrogen, lihat 2012"
60,21,0892,Ekstraksi tanah gemuk (peat),"Subgolongan ini mencakup :- Penggalian tanah gemuk (peat)- Aglomerasi tanah gemuk (peat)- Penyaringan tanah gemuk (peat) untuk meningkatkan kualitas atau memudahkan pengangkutan atau penyimpananSubgolongan ini tidak mencakup :- Jasa penunjang penggalian tanah gemuk (peat), lihat 0990- Industri barang dari tanah gemuk (peat), lihat 2399"
61,21,0893,Ekstraksi garam,"Subgolongan ini mencakup :- Pengambilan garam dari bawah tanah termasuk dengan pelarutan dan pemompaan- Garam yang dihasilkan dengan penguapan air laut atau air garam lainnya- Penghancran, pemisahan dan penyulingan garam oleh petani garamSubgolongan ini tidak mencakup :- Pengolahan garam menjadi garam dapur, seperti garam beryodium, lihat 1077- Produksi air minum dengan penguapan air garam, lihat 3600"
62,21,0899,Pertambangan dan penggalian lainnya ytdl,"Subgolongan ini mencakup : - Pertambangan dan penggalian bermacam-macam material dan mineral, seperti batu penggosok, asbes, grafit alam, steatite (talc), feldspar, tepung fosil siliceous"
63,22,0910,Aktivitas Penunjang pertambangan minyak bumi dan gas alam,"Subgolongan ini mencakup kegiatan jasa pengambilan minyak dan gas atas dasar balas jasa atau kontrak.Subgolongan ini mencakup :- Jasa eksplorasi dalam hubungannya dengan pengambilan minyak atau gas dengan cara tradisional, contohnya membuat observasi geologi pada tambang berprospek- Pengeboran dan pengeboran ulang"
64,23,0990,Aktivitas Penunjang pertambangan dan penggalian lainnya,"Subgolongan ini mencakup jasa penunjang atas dasar balas jasa atau kontrak, yang dibutuhkan dalam kegiatan pertambangan golongan pokok 05, 07, dan 08. Subgolongan ini mencakup : - Jasa eksplorasi, misalnya dengan cara tradisional seperti mengambil contoh bijih dan membuat observasi geologi pada tambang berprospek - Jasa pemompaan dan pengeringan hasil tambang - Percobaan penggalian dan pengeboran sumur atau ladang tambang Subgolongan ini tidak mencakup : - Pengoperasian tambang atau penggalian atas dasar balas jasa atau kontrak, lihat golongan pokok 05,07, dan 08 - Jasa reparasi khusus mesin pertambangan, lihat 3312- Jasa survei geofisika atas dasar balas jasa atau kontrak, lihat 7110"
65,24,1011,Kegiatan Rumah Potong dan Pengepakan Daging Bukan Unggas,"Subgolongan ini mencakup : - Kegiatan operasional rumah potong hewan, yang berkaitan dengan kegiatan pemotongan, pengulitan, pembersihan dan pengepakan daging, seperti daging sapi, babi, biri-biri, kelinci, domba, unta dan daging segar lainnya bukan unggas Subgolongan ini juga mencakup : - Pemotongan dan pengolahan paus di darat atau di kapal khusus- Produksi kulit jangat dari tempat pemotongan hewan termasuk fellmongery - Pengolahan sisaan atau isi perut hewan (offal)- Produksi pulled wol- Produksi bulu Subgolongan ini tidak mencakup : - Industri pengolahan daging olahan yang didinginkan dan masakan unggas, lihat 1075 - Industri pengolahan sup yang berisi daging, lihat 1079- Perdagangan besar daging, lihat 4632- Pengemasan/pengepakan daging atas dasar balas jasa atau kontrak, lihat 8292"
66,24,1012,Kegiatan Rumah Potong dan Pengepakan Daging Unggas,"Subgolongan ini mencakup : - Kegiatan operasional rumah potong unggas dan pengepakan daging unggas - Pemrosesan sisa atau isi perut unggas (offal)- Produksi bulu unggasSubgolongan ini tidak mencakup : - Industri pengolahan daging olahan yang didinginkan dan masakan unggas, lihat 1075 - Industri pengolahan sup yang berisi daging, lihat 1079 - Perdagangan besar daging, lihat 4632 - Pengemasan daging, lihat 8292"
67,24,1013,Industri Pengolahan dan Pengawetan Produk Daging dan Daging Unggas,"Subgolongan ini mencakup : - Produksi daging beku dalam bentuk carcase- Produksi daging beku yang telah dipotong - Produksi daging beku dalam porsi tersendiri- Produksi daging yang dikeringkan, daging yang diasinkan atau daging yang diasapkan - Produksi produk-produk daging, seperti sosis, salami, puding, \""andovillettes\"", saveloy, bologna, patc, rillet, daging ham Subgolongan ini juga mencakup : - Pengolahan daging ikan paus di darat atau di kapal khusus Subgolongan ini tidak mencakup : - Industri pengolahan daging olahan yang didinginkan dan masakan unggas, lihat 1075 - Industri pengolahan sup yang berisi daging, lihat 1079 - Perdagangan besar daging, lihat 4630- Pengemasan daging, lihat 8292"
68,25,1021,Industri Pengolahan dan Pengawetan Ikan dan Produk Ikan,"Subgolongan ini mencakup : - Pengolahan dan pengawetan ikan, seperti pembekuan, pengeringan, pengasapan, pengasinan, pencelupan ke dalam air asin - Produksi hasil ikan, seperti ikan yang dimasak, ikan fillet, telur ikan, caviar, pengganti caviar - Kegiatan kapal yang digunakan hanya untuk pengolahan dan pengawetan ikan dan biota air lainnya dalam hal ini tidak termasuk pengalengannya- Produksi tepung ikan untuk konsumsi manusia dan makanan hewan - Produksi daging dan bagian dari ikan bukan untuk konsumsi manusia"
69,25,1022,Industri Pengolahan dan Pengawetan Ikan dan biota air Dalam Kaleng,"Subgolongan ini mencakup : - Pengolahan dan pengawetan ikan, mollusca, crustacea dan biota air lainnya dalam kaleng (pengalengan) - Kegiatan kapal yang digunakan hanya untuk pemrosesan dan pengawetan ikan dan biota air lainnya dalam hal ini pengalengannya"
70,25,1029,Industri Pengolahan dan Pengawetan Biota Air Lainnya,"Subgolongan ini mencakup : - Pengolahan dan pengawetan crustacea, dan mollusca, seperti pembekuan, pengeringan, pengasapan, pengasinan, pencelupan ke dalam air asin, pengalengan dan lain-lain - Produksi produk crustacea, mollusca, seperti dimasak, fillet, telur - Produksi tepung biota air lainnya untuk konsumsi manusia atau makanan hewan - Produksi daging dan bagian biota air lainnya bukan untuk konsumsi manusia - Kegiatan kapal yang digunakan hanya untuk pemrosesan dan pengawetan biota air lainnya - Pengolahan rumput laut Subgolongan ini tidak mencakup : - Pengolahan paus di darat atau di kapal khusus, lihat 1013 - Kegiatan kapal yang digunakan hanya untuk pemrosesan dan pengawetan biota air lainnya, lihat 1021 - Produksi minyak dan lemak dari material laut, lihat 1049 - Industri pengolahan masakan ikan beku, lihat 1075 - Industri soup ikan, lihat 1079"
71,26,1031,"Industri Pengolahan dan Pengawetan Buah-buahan dan Sayuran dengan cara diasinkan, dilumatkan, dikeringkan dan dibekukan","Subgolongan ini mencakup : - Industri makanan yang utamanya terdiri dari buah atau sayur, kecuali makanan cepat saji yang dibekukan atau dalam kaleng - Industri pengolahan dan pengawetan kentang, meliputi industri bubur kentang yang dikeringkan, industri pengolahan kentang beku, industri makanan kecil dari kentang, industri kentang garing (segar dan kering) dan industri tepung kentang - Pengawetan buah, kacang atau sayuran, seperti pendinginan, pengeringan, pencelupan ke minyak atau cuka dan lain-lain - Industri produk makanan dari buah atau sayuran - Industri selai, marmalad (selai jeruk) dan jelly makan - Pemanggangan kacang - Industri makanan dan pasta dari kacang"
72,26,1032,Industri Pengolahan dan Pengawetan Buah-buahan dan Sayuran Dalam Kaleng,"Subgolongan ini mencakup : - Pengolahan dan pengawetan buah-buahan, kacang atau sayuran dalam kaleng"
73,26,1033,Industri Pengolahan Sari Buah dan Sayuran,Subgolongan ini mencakup : - Industri pengolahan sari buah atau sayuran- Produksi konsentrat dari buah dan sayuran segar
74,26,1039,Industri Pengolahan dan Pengawetan Lainnya Buah-buahan dan Sayuran,"Subgolongan ini mencakup : - Industri pengolahan makanan dari buah dan sayuran, seperti salad, pengupasan atau pemotongan sayuran- Industri tahu dan tempe kedelai- Industri pengolahan dan pengawetan kedelai dan kacang-kacangan lainnya- Industri pengupasan kentangSubgolongan ini tidak mencakup : - Industri tepung atau tepung yang berasal dari sayuran jenis polong, lihat 1061 - Pengawetan buah dan kacang menjadi manisan, lihat 1073 - Industri pengolahan makanan sayur, lihat 1075- Industri konsentrat buatan, lihat 1079"
75,27,1041,Industri Minyak dan Lemak Nabati dan Hewani (Bukan Kelapa dan Kelapa Sawit),"Subgolongan ini mencakup industri minyak dan lemak mentah atau olahan yang berasal dari sayuran atau binatang, kecuali pengubahan atau pembersihan lemak babi dan lemak-lemak binatang lain Subgolongan ini mencakup : - Industri minyak sayur mentah, seperti minyak zaitun, minyak kedelai, minyak biji bunga matahari, minyak biji kapas, rape, minyak mustard, minyak biji rami dan lain-lain - Industri pengolahan minyak murni dari sayuran, seperti minyak zaitun, minyak kedelai - Industri tepung atau makanan yang tidak dihilangkan minyaknya (non deffated) dari biji yang menghasilkan minyak, kacang berminyak atau biji berminyak - Industri margarin - Industri melanges dan sejenisnya - Industri minyak masak campuran - Pengolahan minyak sayur, seperti penghancuran, pendidihan, pengeringan, hidrogenasi"
76,27,1042,"Industri Kopra, Minyak Mentah dan Minyak Goreng Kelapa, dan Pelet Kelapa",Subgolongan ini mencakup : - Industri kopra- Industri minyak mentah kelapa- Industri minyak goreng kelapa- Industri pelet dari kelapa
77,27,1043,Industri Minyak Mentah/Murni Kelapa Sawit (Crude Palm Oil) Dan Minyak Goreng Kelapa Sawit,Subgolongan ini mencakup : - Industri minyak mentah kelapa sawit (crude palm oil)- Industri minyak goreng kelapa sawitTermasuk dalan subgolongan ini:- Industri minyak mentah inti kelapa sawit (crude palm kernel oil)- Industri pemisahan/fraksinasi minyak mentah kelapa sawait dan inti kelapa sawit- Industri pemurnian minyak mentah kelapa swit dan inti kelapa sawit- Industri pemisahan/fraksinasi minyak murni kelapa sawit dan inti kelapa sawit
78,27,1049,Industri Minyak Mentah dan Lemak Nabati dan Hewani Lainnya,"Subgolongan ini mencakup : - Industri minyak dan lemak dari binatang yang tidak dapat dimakan - Produksi (linter) sisaan kapas, bungkil atau ampas dan hasil sisaan lainnya dari produksi minyak - Penyulingan minyak dari ikan dan mamalia laut Subgolongan ini tidak mencakup : - Pengubahan dan pembersihan lemak babi dan lemak-lemak binatang lain, lihat 1013 - Penggilingan jagung basah, lihat 1062- Produksi minyak-minyak yang pokok, lihat 2029- Pengolahan lemak dan minyak dengan proses kimia, lihat 2029"
79,28,1051,Industri Pengolahan Susu Segar dan Krim,"Subgolongan ini mencakup : - Industri pengolahan susu cair segar, susu pasteurisasi, sterilisasi, homogenisasi dan atau pemanasan ultra (UHT) - Industri pengolahan krim dari susu cair segar, pasteurisasi, sterilisasi dan homogenisasi"
80,28,1052,Industri Pengolahan Susu Bubuk dan Susu Kental,"Subgolongan ini mencakup : - Industri pengolahan susu bubuk, susu kental, atau krimer kental dengan pemanis atau tidak - Industri pengolahan susu atau krim dalam bentuk yang padat"
81,28,1053,Industri Pengolahan Es Krim dan Sejenisnya,"Subgolongan ini mencakup : - Industri pengolahan es krim - Industri pengolahan lainnya yang dapat dimakan, seperti sorbet, es lilin, ice drop dan es dengan berbagai rasa lainnya"
82,28,1059,Industri Pengolahan Produk dari Susu Lainnya,"Subgolongan ini mencakup : - Industri minuman yang berbahan dasar susu- Industri mentega- Industri yoghurt - Industri keju dan dadih - Industri air dadih - Industri kasein atau laktosa (susu manis) Subgolongan ini tidak mencakup : - Produksi susu mentah (sapi), lihat 0141- Produksi susu mentah (unta), lihat 0143- Produksi susu mentah (domba, kambing, kuda, keledai), lihat 0144 - Industri pengolahan susu dan keju pengganti dari selain susu, lihat 1079 - Kegiatan es krim parlour, lihat 5610"
83,29,1061,Industri Penggilingan Serelia dan Biji-bijian Lainnya (Bukan Beras dan Jagung),"Subgolongan ini mencakup : - Penggilingan serelia seperti produksi tepung, pelet dari gandum, rye, oat atau serelia lainnya - Penggilingan sayuran, yaitu produksi tepung atau makanan yang berasal dari pengeringan sayuran, akar atau umbi-umbian atau kacang-kacangan yang bisa dimakan - Industri makanan sereal untuk sarapan pagi- Industri tepung campuran dan adonan tepung yang sudah dicampur untuk roti, kue, biskuit, kue dadar. Subgolongan ini tidak mencakup : - Industri tepung dan makanan dari kentang, lihat 1031 - Penggilingan jagung basah, lihat 1063"
84,29,1062,Industri Pati dan Produk Pati (Bukan Beras dan Jagung),"Subgolongan ini mencakup : - Industri pati dari kentang- Industri glukosa, sirup glukosa, maltosa, inulin - Industri gluten - Industri tapioka dan pengganti tapioka yang diolah dari pati Subgolongan ini tidak mencakup : - Industri laktosa (susu manis), lihat 1059- Produksi gula tebu dan gula bit, lihat 1072"
85,29,1063,Industri Penggilingan Beras dan Jagung dan Industri Tepung Beras dan Jagung,"Subgolongan ini mencakup : - Penggilingan padi, termasuk produksi sekam, penggilingan, penghalusan, pemasakan setengah matang atau pengubahan beras - Produksi tepung beras- Industri pati dari beras- Industri minyak dari beras- Penggilingan jagung, seperti produksi tepung, pelet dari jagung - Penggilingan jagung basah- Industri pati dari jagung - Industri minyak jagung"
86,30,1071,Industri Produk Roti dan Kue,"Subgolongan ini termasuk produk roti segar, beku atau kering, seperti : - Industri roti tawar dan roti kadet - Industri kue kering, kue, pie, tart- Industri biskuit dan produk roti kering lainnya- Industri pengawetan kue kering dan cake- Industri produk makanan ringan (cookies, cracker, kue kering) baik yang manis atau asin - Industri tortillas- Industri produk roti yang dibekukan, seperti pancake, waffle, roti kadet Subgolongan ini tidak mencakup : - Industri pasta, lihat 1074- Industri makanan ringan dari kentang, lihat 1039 - Pemanasan roti untuk konsumsi segera, lihat bagian 56"
87,30,1072,Industri Gula,"Subgolongan ini mencakup : - Industri pemurnian gula (sukrosa) dan gula pengganti dari jus tebu, bit, maple dan kelapa, nira, aren - Industri sirup gula - Industri molasse (harum manis) - Produksi sirup dan gula maple Sub golongan ini tidak mencakup : - Industri glukosa, sirup glukosa, maltosa, lihat 1062"
